cycle: 138000 type: 2 addr: 350254 hit: 0.942586 busy cnt: 1361 flush_cnt: 0 w_atten: 0
cycle: 146000 type: 2 addr: 361861 hit: 1 busy cnt: 1408 flush_cnt: 0 w_atten: 0
cycle: 148000 type: 2 addr: 364792 hit: 0.972295 busy cnt: 1418 flush_cnt: 0 w_atten: 0
cycle: 149000 type: 2 addr: 368297 hit: 0.963082 busy cnt: 1432 flush_cnt: 0 w_atten: 0
cycle: 153000 type: 2 addr: 377992 hit: 0.958346 busy cnt: 1469 flush_cnt: 0 w_atten: 0
cycle: 154000 type: 2 addr: 380316 hit: 0.996514 busy cnt: 1479 flush_cnt: 0 w_atten: 0
cycle: 155000 type: 2 addr: 382238 hit: 0.993422 busy cnt: 1486 flush_cnt: 0 w_atten: 0
cycle: 157000 type: 2 addr: 390358 hit: 0.927632 busy cnt: 1518 flush_cnt: 0 w_atten: 0
cycle: 158000 type: 2 addr: 392677 hit: 0.9149 busy cnt: 1527 flush_cnt: 0 w_atten: 0
cycle: 160000 type: 2 addr: 394749 hit: 0.999104 busy cnt: 1535 flush_cnt: 0 w_atten: 0
cycle: 162000 type: 2 addr: 399529 hit: 0.989121 busy cnt: 1554 flush_cnt: 0 w_atten: 0
cycle: 163000 type: 2 addr: 400865 hit: 0.998364 busy cnt: 1560 flush_cnt: 0 w_atten: 0
cycle: 164000 type: 2 addr: 402927 hit: 0.964184 busy cnt: 1568 flush_cnt: 0 w_atten: 0
cycle: 168000 type: 2 addr: 415449 hit: 0.944258 busy cnt: 1616 flush_cnt: 0 w_atten: 0
cycle: 170000 type: 2 addr: 423014 hit: 0.979254 busy cnt: 1646 flush_cnt: 0 w_atten: 0
cycle: 171000 type: 2 addr: 423113 hit: 0.999959 busy cnt: 1649 flush_cnt: 0 w_atten: 0
cycle: 172000 type: 2 addr: 426504 hit: 0.889197 busy cnt: 1659 flush_cnt: 0 w_atten: 0
cycle: 184000 type: 2 addr: 456792 hit: 0.968927 busy cnt: 1777 flush_cnt: 0 w_atten: 0
cycle: 186000 type: 2 addr: 460857 hit: 0.997549 busy cnt: 1793 flush_cnt: 0 w_atten: 0
cycle: 187000 type: 2 addr: 461311 hit: 0.999992 busy cnt: 1796 flush_cnt: 0 w_atten: 0
cycle: 192000 type: 2 addr: 472715 hit: 0.986313 busy cnt: 1840 flush_cnt: 0 w_atten: 0
cycle: 194000 type: 2 addr: 479076 hit: 0.913351 busy cnt: 1864 flush_cnt: 0 w_atten: 0
cycle: 208000 type: 2 addr: 516088 hit: 0.995825 busy cnt: 2010 flush_cnt: 0 w_atten: 0
cycle: 210000 type: 2 addr: 520541 hit: 0.913114 busy cnt: 2026 flush_cnt: 0 w_atten: 0
cycle: 212000 type: 2 addr: 521872 hit: 0.980635 busy cnt: 2032 flush_cnt: 0 w_atten: 0
cycle: 217000 type: 2 addr: 531129 hit: 0.998485 busy cnt: 2073 flush_cnt: 0 w_atten: 0
cycle: 219000 type: 2 addr: 537900 hit: 0.929959 busy cnt: 2096 flush_cnt: 0 w_atten: 0
cycle: 220000 type: 2 addr: 540176 hit: 0.953412 busy cnt: 2104 flush_cnt: 0 w_atten: 0
cycle: 240000 type: 2 addr: 594575 hit: 0.99974 busy cnt: 2317 flush_cnt: 0 w_atten: 0
cycle: 247000 type: 2 addr: 609409 hit: 0.968267 busy cnt: 2374 flush_cnt: 0 w_atten: 0
